horizon,target_portfolio_annual_vol,annual_drift,n_events,tp,fn,fp,tn,true_positive_rate,false_negative_rate,false_positive_rate,true_negative_rate,precision,label_positive_rate,true_drift_event_rate,balanced_accuracy,pt_hit_share,sl_hit_share,vertical_hit_share,avg_time_to_pt,avg_time_to_sl
60,0.2,0.9,124000.0,8445.666666666666,16354.333333333334,28190.333333333332,71009.66666666667,0.3405510752688172,0.6594489247311829,0.28417674731182796,0.715823252688172,0.23053603755702454,0.2954516129032258,0.20000000000000004,0.5281871639784946,0.2954516129032258,0.038494623655913975,0.6660537634408602,24.53868399359058,37.58412272774412
90,0.02,0.1,124000.0,9668.0,15132.0,30379.0,68821.0,0.38983870967741935,0.6101612903225807,0.3062399193548387,0.6937600806451614,0.24141215786993833,0.32295967741935483,0.20000000000000004,0.5417993951612904,0.32295967741935483,0.26636827956989245,0.41067204301075266,45.484804560275734,49.11963748168758
90,0.02,0.3,124000.0,14098.333333333334,10701.666666666666,30379.0,68821.0,0.5684811827956989,0.431518817204301,0.3062399193548387,0.6937600806451614,0.3169790166723104,0.3586881720430108,0.20000000000000004,0.6311206317204302,0.3586881720430108,0.24671236559139786,0.39459946236559135,45.055989186641966,49.06840335429225
90,0.02,0.5,124000.0,17817.666666666668,6982.333333333333,30379.0,68821.0,0.7184543010752688,0.2815456989247312,0.3062399193548387,0.6937600806451614,0.36968518102351106,0.3886827956989247,0.20000000000000004,0.706107190860215,0.3886827956989247,0.23583064516129035,0.37548655913978496,43.896679308178484,49.0590655314652
90,0.02,0.7,124000.0,20512.666666666668,4287.333333333333,30379.0,68821.0,0.8271236559139785,0.17287634408602148,0.3062399193548387,0.6937600806451614,0.40306016792080573,0.41041666666666665,0.20000000000000004,0.7604418682795698,0.41041666666666665,0.2302231182795699,0.3593602150537634,42.35243275719822,49.07662366815699
90,0.02,0.9,124000.0,22300.0,2500.0,30379.0,68821.0,0.8991935483870969,0.10080645161290323,0.3062399193548387,0.6937600806451614,0.4233162593904918,0.4248306451612904,0.20000000000000004,0.7964768145161291,0.4248306451612904,0.2271505376344086,0.34801881720430106,40.72417539613347,49.10057958298963
90,0.06,0.1,124000.0,8394.0,16406.0,30969.0,68231.0,0.33846774193548385,0.6615322580645161,0.3121875,0.6878125,0.2132391359527428,0.31744354838709676,0.20000000000000004,0.513140120967742,0.31744354838709676,0.21612903225806454,0.4664274193548387,42.469980394231705,53.183190935513124
90,0.06,0.3,124000.0,9812.333333333334,14987.666666666666,30969.0,68231.0,0.39565860215053766,0.6043413978494624,0.3121875,0.6878125,0.24060781665155703,0.3288817204301075,0.20000000000000004,0.5417355510752687,0.3288817204301075,0.20828494623655913,0.4628333333333334,42.51547448159247,53.203182787875754
90,0.06,0.5,124000.0,11302.666666666666,13497.333333333334,30969.0,68231.0,0.455752688172043,0.544247311827957,0.3121875,0.6878125,0.26738355859455276,0.3409005376344086,0.20000000000000004,0.5717825940860215,0.3409005376344086,0.2016048387096774,0.4574946236559139,42.50070226711065,53.20952214430602
90,0.06,0.7,124000.0,12737.666666666666,12062.333333333334,30969.0,68231.0,0.5136155913978495,0.4863844086021505,0.3121875,0.6878125,0.2914368858484595,0.3524731182795699,0.20000000000000004,0.6007140456989247,0.3524731182795699,0.19609139784946236,0.45143548387096777,42.35634852016008,53.21192078942904
90,0.06,0.9,124000.0,14175.333333333334,10624.666666666666,30969.0,68231.0,0.5715860215053764,0.42841397849462365,0.3121875,0.6878125,0.3140015485151167,0.3640672043010753,0.20000000000000004,0.6296992607526882,0.3640672043010753,0.1915510752688172,0.4443817204301075,42.177163024315085,53.186705667994666
90,0.1,0.1,124000.0,7996.333333333333,16803.666666666668,30529.666666666668,68670.33333333333,0.32243279569892475,0.6775672043010753,0.3077587365591398,0.6922412634408602,0.20755088045239947,0.3106935483870968,0.20000000000000004,0.5073370295698925,0.3106935483870968,0.12234677419354838,0.5669596774193548,39.75195384930049,55.490832753510084
90,0.1,0.3,124000.0,8810.0,15990.0,30529.666666666668,68670.33333333333,0.35524193548387095,0.644758064516129,0.3077587365591398,0.6922412634408602,0.22394729157763318,0.317255376344086,0.20000000000000004,0.5237415994623656,0.317255376344086,0.11881989247311829,0.5639247311827957,39.83188925253973,55.5386645363461
90,0.1,0.5,124000.0,9676.0,15124.0,30529.666666666668,68670.33333333333,0.3901612903225806,0.6098387096774194,0.3077587365591398,0.6922412634408602,0.2406633072269708,0.3242392473118279,0.20000000000000004,0.5412012768817204,0.3242392473118279,0.11544086021505377,0.5603198924731183,39.91250927208702,55.54119450075197
90,0.1,0.7,124000.0,10558.666666666666,14241.333333333334,30529.666666666668,68670.33333333333,0.42575268817204304,0.574247311827957,0.3077587365591398,0.6922412634408602,0.2569787621989929,0.33135752688172043,0.20000000000000004,0.5589969758064516,0.33135752688172043,0.1126478494623656,0.555994623655914,39.93205514172277,55.56248267961752
90,0.1,0.9,124000.0,11458.333333333334,13341.666666666666,30529.666666666668,68670.33333333333,0.4620295698924732,0.5379704301075269,0.3077587365591398,0.6922412634408602,0.27289727776619727,0.33861290322580645,0.20000000000000004,0.5771354166666667,0.33861290322580645,0.11023387096774194,0.5511532258064515,39.930388009298376,55.59021146015444
90,0.14,0.1,124000.0,7649.333333333333,17150.666666666668,29477.666666666668,69722.33333333333,0.30844086021505374,0.6915591397849462,0.29715389784946233,0.7028461021505376,0.20602646954044415,0.2994112903225807,0.20000000000000004,0.5056434811827957,0.2994112903225807,0.05989784946236559,0.6406908602150537,37.241973752244895,55.94745994130269
90,0.14,0.3,124000.0,8198.0,16602.0,29477.666666666668,69722.33333333333,0.33056451612903226,0.6694354838709677,0.29715389784946233,0.7028461021505376,0.21759260841106953,0.3038360215053763,0.20000000000000004,0.516705309139785,0.3038360215053763,0.05822311827956989,0.6379408602150537,37.30614534819269,55.92940849048467
90,0.14,0.5,124000.0,8784.333333333334,16015.666666666666,29477.666666666668,69722.33333333333,0.3542069892473118,0.6457930107526882,0.29715389784946233,0.7028461021505376,0.22958515765741952,0.30856451612903224,0.20000000000000004,0.5285265456989247,0.30856451612903224,0.05668010752688172,0.634755376344086,37.37404119210694,55.99440009412871
90,0.14,0.7,124000.0,9392.0,15408.0,29477.666666666668,69722.33333333333,0.37870967741935485,0.6212903225806451,0.29715389784946233,0.7028461021505376,0.24162905720100628,0.31346505376344086,0.20000000000000004,0.5407778897849462,0.31346505376344086,0.05519892473118279,0.6313360215053764,37.42736431692572,55.93592254919773
90,0.14,0.9,124000.0,9992.0,14808.0,29477.666666666668,69722.33333333333,0.4029032258064516,0.5970967741935483,0.29715389784946233,0.7028461021505376,0.25316029964748227,0.31830376344086025,0.20000000000000004,0.5528746639784946,0.31830376344086025,0.05397043010752688,0.6277258064516129,37.46367250278811,55.93882522447465
90,0.18,0.1,124000.0,7284.0,17516.0,28164.666666666668,71035.33333333333,0.29370967741935483,0.7062903225806453,0.2839180107526882,0.7160819892473119,0.20548191833427545,0.2858763440860215,0.20000000000000004,0.5048958333333333,0.2858763440860215,0.031838709677419356,0.6822849462365591,34.89439758323958,56.265257983350956
90,0.18,0.3,124000.0,7693.333333333333,17106.666666666668,28164.666666666668,71035.33333333333,0.3102150537634409,0.6897849462365592,0.2839180107526882,0.7160819892473119,0.21455043274498617,0.2891774193548387,0.20000000000000004,0.5131485215053763,0.2891774193548387,0.031024193548387095,0.6797983870967742,34.96027245866433,56.27629420521678
90,0.18,0.5,124000.0,8112.0,16688.0,28164.666666666668,71035.33333333333,0.3270967741935484,0.6729032258064516,0.2839180107526882,0.7160819892473119,0.22361761422771817,0.2925537634408602,0.20000000000000004,0.5215893817204301,0.2925537634408602,0.03028225806451613,0.6771639784946236,34.99730145291813,56.320479411577956
90,0.18,0.7,124000.0,8554.0,16246.0,28164.666666666668,71035.33333333333,0.34491935483870967,0.6550806451612904,0.2839180107526882,0.7160819892473119,0.23296564160866381,0.29611827956989245,0.20000000000000004,0.5305006720430108,0.29611827956989245,0.029604838709677422,0.6742768817204302,35.081192858343066,56.34484198356572
90,0.18,0.9,124000.0,8997.0,15803.0,28164.666666666668,71035.33333333333,0.36278225806451614,0.6372177419354839,0.2839180107526882,0.7160819892473119,0.24210925312622625,0.29969086021505376,0.20000000000000004,0.539432123655914,0.29969086021505376,0.028986559139784946,0.6713225806451613,35.12476690344181,56.363375576545
90,0.2,0.1,124000.0,7079.666666666667,17720.333333333332,27394.666666666668,71805.33333333333,0.2854704301075269,0.7145295698924731,0.27615591397849465,0.7238440860215053,0.20536356049299717,0.27801881720430105,0.20000000000000004,0.5046572580645161,0.27801881720430105,0.024016129032258065,0.6979650537634409,33.70153727479842,56.4822582377276
90,0.2,0.3,124000.0,7446.666666666667,17353.333333333332,27394.666666666668,71805.33333333333,0.3002688172043011,0.6997311827956989,0.27615591397849465,0.7238440860215053,0.21373412423574703,0.28097849462365593,0.20000000000000004,0.5120564516129033,0.28097849462365593,0.02347043010752688,0.6955510752688171,33.7792353650896,56.49443910845053
90,0.2,0.5,124000.0,7835.666666666667,16964.333333333332,27394.666666666668,71805.33333333333,0.31595430107526884,0.6840456989247312,0.27615591397849465,0.7238440860215053,0.2224185078650084,0.2841155913978495,0.20000000000000004,0.5198991935483871,0.2841155913978495,0.02286290322580645,0.6930215053763441,33.84479513953045,56.4497461624889
90,0.2,0.7,124000.0,8204.333333333334,16595.666666666668,27394.666666666668,71805.33333333333,0.33081989247311827,0.6691801075268818,0.27615591397849465,0.7238440860215053,0.23047226012021824,0.28708870967741934,0.20000000000000004,0.5273319892473118,0.28708870967741934,0.022403225806451613,0.6905080645161291,33.8862353385906,56.52691637623794
90,0.2,0.9,124000.0,8588.333333333334,16211.666666666666,27394.666666666668,71805.33333333333,0.34630376344086017,0.6536962365591398,0.27615591397849465,0.7238440860215053,0.2386834502036669,0.2901854838709677,0.20000000000000004,0.5350739247311828,0.2901854838709677,0.021903225806451612,0.6879112903225807,33.960631801309425,56.51231052695459
150,0.02,0.1,123000.0,10420.666666666666,14179.333333333334,30963.333333333332,67436.66666666667,0.4236043360433604,0.5763956639566395,0.31466802168021685,0.6853319783197832,0.2518035693752069,0.3364552845528455,0.20000000000000004,0.5544681571815718,0.3364552845528455,0.2613766937669377,0.4021680216802168,73.894547167603,81.92410255584655
150,0.02,0.3,123000.0,15944.333333333334,8655.666666666666,30963.333333333332,67436.66666666667,0.6481436314363144,0.3518563685636857,0.31466802168021685,0.6853319783197832,0.3399190736324591,0.38136314363143625,0.20000000000000004,0.6667378048780487,0.38136314363143625,0.2400460704607046,0.37859078590785905,72.54431138270822,81.82254744302008
150,0.02,0.5,123000.0,19832.666666666668,4767.333333333333,30963.333333333332,67436.66666666667,0.8062059620596207,0.19379403794037942,0.31466802168021685,0.6853319783197832,0.3904427805416579,0.41297560975609754,0.20000000000000004,0.7457689701897019,0.41297560975609754,0.23045799457994579,0.35656639566395665,69.59931632670795,81.84240650943094
150,0.02,0.7,123000.0,22224.666666666668,2375.3333333333335,30963.333333333332,67436.66666666667,0.9034417344173442,0.09655826558265583,0.31466802168021685,0.6853319783197832,0.4178568968747067,0.4324227642276422,0.20000000000000004,0.7943868563685638,0.4324227642276422,0.2261463414634146,0.3414308943089431,66.24946784516581,81.92073170184322
150,0.02,0.9,123000.0,23502.333333333332,1097.6666666666667,30963.333333333332,67436.66666666667,0.955379403794038,0.04462059620596206,0.31466802168021685,0.6853319783197832,0.4315143767651987,0.44281029810298106,0.20000000000000004,0.8203556910569105,0.44281029810298106,0.2242791327913279,0.33291056910569106,62.96656548651945,81.97218753238197
150,0.06,0.1,123000.0,8642.333333333334,15957.666666666666,31284.0,67116.0,0.35131436314363146,0.6486856368563686,0.3179268292682927,0.6820731707317074,0.21644309885376548,0.3246043360433604,0.20000000000000004,0.5166937669376693,0.3246043360433604,0.17621409214092143,0.49918157181571815,67.57514907356988,90.33905527990868
150,0.06,0.3,123000.0,10502.666666666666,14097.333333333334,31284.0,67116.0,0.42693766937669375,0.5730623306233062,0.3179268292682927,0.6820731707317074,0.2513407849686772,0.33972899728997286,0.20000000000000004,0.5545054200542006,0.33972899728997286,0.16752574525745256,0.4927452574525745,67.6719392601202,90.28963228760426
150,0.06,0.5,123000.0,12418.333333333334,12181.666666666666,31284.0,67116.0,0.5048102981029811,0.495189701897019,0.3179268292682927,0.6820731707317074,0.28416407100425284,0.3553035230352304,0.20000000000000004,0.5934417344173442,0.3553035230352304,0.16087533875338753,0.4838211382113821,67.55666519553189,90.28384081593875
150,0.06,0.7,123000.0,14226.333333333334,10373.666666666666,31284.0,67116.0,0.5783062330623306,0.4216937669376694,0.3179268292682927,0.6820731707317074,0.3126045477243408,0.3700027100271002,0.20000000000000004,0.630189701897019,0.3700027100271002,0.1559430894308943,0.4740542005420054,67.23583952599962,90.28947561939668
150,0.06,0.9,123000.0,15905.0,8695.0,31284.0,67116.0,0.6465447154471545,0.35345528455284553,0.3179268292682927,0.6820731707317074,0.33705639884241984,0.38365040650406507,0.20000000000000004,0.6643089430894309,0.38365040650406507,0.15225745257452575,0.4640921409214092,66.67349509513679,90.27729620241585
150,0.1,0.1,123000.0,8036.333333333333,16563.666666666668,30226.333333333332,68173.66666666667,0.326680216802168,0.673319783197832,0.30717818428184285,0.6928218157181573,0.2100201488492759,0.3110785907859079,0.20000000000000004,0.5097510162601626,0.3110785907859079,0.07157452574525745,0.6173468834688347,61.974798708447544,92.36783454648643
150,0.1,0.3,123000.0,9084.0,15516.0,30226.333333333332,68173.66666666667,0.3692682926829269,0.6307317073170732,0.30717818428184285,0.6928218157181573,0.23108234341246325,0.3195962059620596,0.20000000000000004,0.531045054200542,0.3195962059620596,0.0683739837398374,0.612029810298103,62.11885626738964,92.35222845066062
150,0.1,0.5,123000.0,10166.0,14434.0,30226.333333333332,68173.66666666667,0.4132520325203252,0.5867479674796748,0.30717818428184285,0.6928218157181573,0.25168633665057855,0.3283929539295393,0.20000000000000004,0.5530369241192412,0.3283929539295393,0.06582655826558266,0.605780487804878,62.21832642234907,92.32724353615897
150,0.1,0.7,123000.0,11304.666666666666,13295.333333333334,30226.333333333332,68173.66666666667,0.45953929539295396,0.5404607046070461,0.30717818428184285,0.6928218157181573,0.27220731551554195,0.3376504065040651,0.20000000000000004,0.5761805555555556,0.3376504065040651,0.06367208672086722,0.5986775067750677,62.26048977771018,92.33504900709609
150,0.1,0.9,123000.0,12424.333333333334,12175.666666666666,30226.333333333332,68173.66666666667,0.5050542005420054,0.4949457994579946,0.30717818428184285,0.6928218157181573,0.29131434020483205,0.3467533875338753,0.20000000000000004,0.5989380081300814,0.3467533875338753,0.061915989159891605,0.5913306233062331,62.260393810400046,92.34721877994006
150,0.14,0.1,123000.0,7500.666666666667,17099.333333333332,28538.666666666668,69861.33333333333,0.3049051490514905,0.6950948509485094,0.2900271002710027,0.7099728997289972,0.2081183632952109,0.29300271002710027,0.20000000000000004,0.5074390243902439,0.29300271002710027,0.03095121951219512,0.6760460704607046,56.96106899968343,93.30290815563451
150,0.14,0.3,123000.0,8225.0,16375.0,28538.666666666668,69861.33333333333,0.3343495934959349,0.665650406504065,0.2900271002710027,0.7099728997289972,0.22372479037471224,0.29889159891598915,0.20000000000000004,0.5221612466124661,0.29889159891598915,0.029688346883468834,0.6714200542005421,57.1611296480033,93.25924604671188
150,0.14,0.5,123000.0,8928.333333333334,15671.666666666666,28538.666666666668,69861.33333333333,0.36294037940379403,0.6370596205962059,0.2900271002710027,0.7099728997289972,0.23830021279208038,0.30460975609756097,0.20000000000000004,0.5364566395663957,0.30460975609756097,0.028577235772357722,0.6668130081300813,57.26355312313191,93.2072890909859
150,0.14,0.7,123000.0,9663.666666666666,14936.333333333334,28538.666666666668,69861.33333333333,0.39283197831978317,0.6071680216802168,0.2900271002710027,0.7099728997289972,0.2529647155601226,0.3105880758807588,0.20000000000000004,0.5514024390243902,0.3105880758807588,0.02768021680216802,0.6617317073170731,57.39988745011897,93.24033682901916
150,0.14,0.9,123000.0,10432.0,14168.0,28538.666666666668,69861.33333333333,0.4240650406504065,0.5759349593495935,0.2900271002710027,0.7099728997289972,0.26769735890530827,0.3168346883468835,0.20000000000000004,0.5670189701897019,0.3168346883468835,0.026902439024390244,0.6562628726287263,57.49045088188725,93.22301278110395
150,0.18,0.1,123000.0,6965.0,17635.0,26557.666666666668,71842.33333333333,0.283130081300813,0.7168699186991869,0.26989498644986454,0.7301050135501356,0.20776767422440687,0.2725420054200542,0.20000000000000004,0.5066175474254743,0.2725420054200542,0.014636856368563685,0.7128211382113822,52.15534651612668,94.48040521634125
150,0.18,0.3,123000.0,7459.666666666667,17140.333333333332,26557.666666666668,71842.33333333333,0.3032384823848238,0.6967615176151761,0.26989498644986454,0.7301050135501356,0.21929206227912731,0.27656368563685635,0.20000000000000004,0.5166717479674797,0.27656368563685635,0.014086720867208672,0.709349593495935,52.29893946143883,94.40004634336269
150,0.18,0.5,123000.0,8001.666666666667,16598.333333333332,26557.666666666668,71842.33333333333,0.3252710027100271,0.6747289972899729,0.26989498644986454,0.7301050135501356,0.23153935058010314,0.280970189701897,0.20000000000000004,0.5276880081300813,0.280970189701897,0.0136260162601626,0.7054037940379404,52.47300701491565,94.39877187178816
150,0.18,0.7,123000.0,8547.666666666666,16052.333333333334,26557.666666666668,71842.33333333333,0.34746612466124666,0.6525338753387534,0.26989498644986454,0.7301050135501356,0.24349289701221588,0.28540921409214093,0.20000000000000004,0.538785569105691,0.28540921409214093,0.013151761517615176,0.7014390243902439,52.61467862806315,94.23686757196691
150,0.18,0.9,123000.0,9102.333333333334,15497.666666666666,26557.666666666668,71842.33333333333,0.37001355013550136,0.6299864498644987,0.26989498644986454,0.7301050135501356,0.2552582764229217,0.28991869918699187,0.20000000000000004,0.5500592818428184,0.28991869918699187,0.01283739837398374,0.6972439024390243,52.74738864442105,94.18258372865283
150,0.2,0.1,123000.0,6680.666666666667,17919.333333333332,25539.333333333332,72860.66666666667,0.2715718157181572,0.7284281842818429,0.2595460704607046,0.7404539295392953,0.2073471328522327,0.26195121951219513,0.20000000000000004,0.5060128726287263,0.26195121951219513,0.010517615176151763,0.7275311653116532,49.96438485994961,94.0270989146673
150,0.2,0.3,123000.0,7143.666666666667,17456.333333333332,25539.333333333332,72860.66666666667,0.2903929539295393,0.7096070460704608,0.2595460704607046,0.7404539295392953,0.2185787940279863,0.26571544715447154,0.20000000000000004,0.5154234417344173,0.26571544715447154,0.010159891598915989,0.7241246612466125,50.13956003719483,93.9386145918868
150,0.2,0.5,123000.0,7610.0,16990.0,25539.333333333332,72860.66666666667,0.30934959349593494,0.690650406504065,0.2595460704607046,0.7404539295392953,0.22957660746607003,0.26950677506775067,0.20000000000000004,0.5249017615176151,0.26950677506775067,0.009802168021680218,0.7206910569105691,50.289789055864276,93.79391383772787
150,0.2,0.7,123000.0,8082.333333333333,16517.666666666668,25539.333333333332,72860.66666666667,0.328550135501355,0.6714498644986451,0.2595460704607046,0.7404539295392953,0.24040098867310458,0.2733468834688347,0.20000000000000004,0.5345020325203252,0.2733468834688347,0.009555555555555555,0.7170975609756098,50.4317250629579,94.02341332920655
150,0.2,0.9,123000.0,8553.333333333334,16046.666666666666,25539.333333333332,72860.66666666667,0.34769647696476963,0.6523035230352304,0.2595460704607046,0.7404539295392953,0.25089464226835295,0.2771761517615176,0.20000000000000004,0.5440752032520325,0.2771761517615176,0.009338753387533877,0.7134850948509485,50.578371242936164,93.9649515627727
